"","x"
"3862",0.493544032
"3863",0.492915183
"3864",0.485602902
"3865",0.422121641
"3866",1.404960839
"3867",1.218481828
"3868",0.365668539
"3869",0.809898207
"3870",0.296919753
"3871",0.376152705
"3872",0.238186295
"3873",0.245734638
"3874",0.791890032
"3875",0.630305217
"3876",0.420255121
"3877",0.293376036
"3878",0.508023445
"3879",0.759476805
"3880",0.774054563
"3881",0.427464803
"3882",0.328048536
"3883",0.094507733
"3884",0.41734991
"3885",1.143824227
"3886",0.69563611
"3887",0.694736335
"3888",1.235620919
"3889",0.331909606
"3890",0.303034234
"3891",0.50030064
"3892",1.259377671
"3893",0.550385795
"3894",0.130089149
"3895",0.329072594
"3896",0.097171051
"3897",1.154575418
"3898",0.347247577
"3899",0.324654336
"3900",0.370885496
"3901",0.130250187
"3902",0.218612082
"3903",0.325702887
"3904",0.203157057
"3905",0.382321138
"3906",0.133866169
"3907",0.163575966
"3908",0.260773249
"3909",0.303076759
"3910",0.434594731
"3911",1.195118324
"3912",0.509529561
"3913",0.605472428
"3914",0.313465897
"3915",0.871278309
"3916",0.148607715
"3917",0.512646355
"3918",0.383753062
"3919",0.467648121
"3920",0.101693856
"3921",0.149259594
"3922",0.336912412
"3923",0.043174344
"3924",0.376716757
"3925",0.091339591
"3926",0.162075161
"3927",0.325616083
"3928",0.857673291
"3929",0.359780006
"3930",0.465328487
"3931",1.857597092
"3932",0.811179078
"3933",0.790735166
"3934",2.20988679
"3935",1.527938398
"3936",0.282485831
"3937",0.756459274
"3938",0.23865638
"3939",1.012896523
"3940",0.220790086
"3941",0.15536868
"3942",0.162114659
"3943",1.009516151
"3944",0.79710357
"3945",0.852370101
"3946",0.287841257
"3947",0.852418344
"3948",0.198761765
"3949",1.752130214
"3950",0.823584277
"3951",0.480260682
"3952",0.192293396
"3953",0.257822338
"3954",0.332163982
"3955",0.34332749
"3956",0.162634302
"3957",0.18887948
"3958",0.239004209
"3959",0.177214724
"3960",0.370933818
"3961",0.172620718
"3962",0.036936919
"3963",0.915583857
"3964",0.542293891
"3965",0.438163176
"3966",0.733463444
"3967",0.284536959
"3968",0.392992497
"3969",0.704923395
"3970",0.054854471
"3971",0.141057589
"3972",0.277110313
"3973",0.373569357
"3974",0.410404153
"3975",0.72742885
"3976",0.287923811
"3977",0.014015413
"3978",0.892738663
"3979",0.734554125
"3980",0.087032057
"3981",0.838313381
"3982",0.489056297
"3983",0.588026082
"3984",0.25372477
"3985",0.083765092
"3986",0.237426924
"3987",0.083849159
"3988",0.314378967
"3989",0.135311524
"3990",0.43355142
"3991",0.492794222
"3992",0.537911339
"3993",0.087487148
"3994",0.695634622
"3995",0.300146762
"3996",0.2564554
"3997",0.149277672
"3998",0.691527051
"3999",0.370276482
"4000",0.352573631
"4001",0.183939977
"4002",0.245382599
"4003",0.62830864
"4004",0.256747932
"4005",0.313802514
"4006",1.437535367
"4007",0.472494167
"4008",1.602942074
"4009",0.327748719
"4010",0.272537001
"4011",0.119722176
"4012",0.544567345
"4013",0.385023814
"4014",0.735484196
"4015",0.339720481
"4016",1.027664972
"4017",0.071300679
"4018",0.28116568
"4019",0.703158193
"4020",0.107134788
"4021",1.422704714
"4022",0.236466526
"4023",0.47382439
"4024",0.986223779
"4025",0.38858834
"4026",0.335545976
"4027",0.251196828
"4028",0.235041989
"4029",0.756826664
"4030",1.353606404
"4031",0.350870062
"4032",0.121641295
"4033",1.155262881
"4034",0.863657946
"4035",0.462229655
"4036",0.41322147
"4037",0.23391633
"4038",0.525927469
"4039",0.166882214
"4040",0.653991273
"4041",0.427348567
"4042",0.117386694
"4043",0.305280573
"4044",0.270312273
"4045",0.112911974
"4046",0.720193217
"4047",1.299470017
"4048",0.750441189
"4049",0.315622786
"4050",0.589166373
"4051",0.566536286
"4052",0.162317015
"4053",0.115551176
"4054",0.135922204
"4055",0.514231487
"4056",0.274315698
"4057",1.097436189
"4058",0.246136817
"4059",0.205152408
"4060",0.242789056
"4061",0.485150189
"4062",0.326389093
"4063",0.295721738
"4064",0.374421092
"4065",0.793530452
"4066",1.316807079
"4067",0.628489427
"4068",0.604288899
"4069",0.792176287
"4070",1.090967391
"4071",0.588752456
"4072",0.030423176
"4073",0.42227386
"4074",0.769385834
"4075",0.467722455
"4076",0.362246428
"4077",0.320694787
"4078",0.272805298
"4079",0.349830542
"4080",0.655026619
"4081",0.07441692
"4082",0.804694983
"4083",1.011278594
"4084",0.128957784
"4085",0.399914422
"4086",0.479577016
"4087",0.038809962
"4088",1.405854815
"4089",0.200242101
"4090",0.616509508
"4091",0.351962538
"4092",1.420053425
"4093",0.031654923
"4094",0.71827325
"4095",0.387007162
"4096",1.150212498
"4097",0.564965517
"4098",0.57237856
"4099",0.11684572
"4100",0.417260303
"4101",0.021370518
"4102",0.288599673
"4103",1.684757417
"4104",0.477832316
"4105",0.662761453
"4106",0.210068547
"4107",0.074709529
"4108",0.114754306
"4109",1.187483128
"4110",0.549902639
"4111",0.713859144
"4112",0.335703079
"4113",0.249101778
"4114",1.216915001
"4115",0.422774811
"4116",0.047128689
"4117",0.080389805
"4118",0.232104452
"4119",0.674094433
"4120",0.261278294
"4121",0.246717236
"4122",0.054739664
"4123",0.239416101
"4124",0.295244541
"4125",1.492924454
"4126",0.265420596
"4127",0.757072776
"4128",0.54605023
"4129",0.930536201
"4130",1.317481947
"4131",0.565360851
"4132",0.552067545
"4133",0.290912574
"4134",0.565993151
"4135",0.231730682
"4136",0.232454868
"4137",1.300370823
"4138",0.608574618
"4139",0.108948534
"4140",0.224404844
"4141",0.352582942
"4142",0.046861778
"4143",0.104591763
"4144",0.462931285
"4145",0.3461675
"4146",0.298824898
"4147",0.372775205
"4148",0.115816094
"4149",0.08897879
"4150",0.279833023
"4151",0.217075036
"4152",0.567975656
"4153",0.323546198
"4154",0.015105534
"4155",1.162153939
"4156",0.195277532
"4157",0.587759242
"4158",0.219006848
"4159",1.146394324
"4160",0.671081386
"4161",0.597179012
"4162",0.94294523
"4163",0.245240458
"4164",0.855452289
"4165",0.130818338
"4166",0.516252245
"4167",0.135154404
"4168",0.667602508
"4169",0.215093328
"4170",1.204039844
"4171",3.601733598
"4172",0.161220406
"4173",0.086874323
"4174",0.128862425
"4175",0.790221386
"4176",0.162616823
"4177",0.312222208
"4178",0.587305128
"4179",0.412061141
"4180",0.277456951
"4181",0.387081426
"4182",0.444811612
"4183",0.569976483
"4184",0.276231688
"4185",0.203674441
"4186",0.229092796
"4187",0.272498388
"4188",0.20065156
"4189",0.244131169
"4190",2.551757872
"4191",0.361918816
"4192",0.352082076
"4193",0.471375997
"4194",0.162101415
"4195",0.151431871
"4196",0.183684053
"4197",0.910885504
"4198",0.049974488
"4199",0.787674023
"4200",0.421449643
"4201",1.71605555
"4202",0.417146917
"4203",0.376269868
"4204",0.600586873
"4205",1.18901637
"4206",0.539474741
"4207",0.368896315
"4208",0.320944083
"4209",0.134795338
"4210",1.893970948
"4211",0.867918427
"4212",1.296517307
"4213",0.223172775
"4214",0.341706133
"4215",0.07014562
"4216",0.132037638
"4217",0.101391526
"4218",0.377575375
"4219",0.176135113
"4220",0.61652403
"4221",0.195081733
"4222",0.219538854
"4223",0.334562085
"4224",1.152981667
"4225",0.241256232
"4226",0.868180502
"4227",0.121598864
"4228",0.77503416
"4229",1.007520818
"4230",0.118068682
"4231",0.602757985
"4232",0.350714582
"4233",0.147670309
"4234",0.378133735
"4235",1.171490683
"4236",0.491153551
"4237",0.358687102
"4238",1.057983868
"4239",1.996748567
"4240",0.265480665
"4241",0.160491685
"4242",0.186366427
"4243",0.662200024
"4244",0.076158021
"4245",0.21349172
"4246",0.855121424
"4247",0.297278829
"4248",0.231381624
"4249",0.13623923
"4250",0.091683318
"4251",0.464900802
"4252",1.443277638
"4253",0.331268251
"4254",0.175515569
"4255",0.388748719
"4256",0.339492661
"4257",0.682560866
"4258",0.404051116
"4259",1.093582133
"4260",0.208268994
"4261",0.938913324
"4262",0.307677226
"4263",1.311598816
"4264",0.41224069
"4265",0.212000866
"4266",0.397597075
"4267",0.524426379
"4268",0.452440181
"4269",0.211532165
"4270",0.454109948
"4271",0.104325784
"4272",0.212366787
"4273",0.281589466
"4274",0.27193644
"4275",0.444625754
"4276",1.046835282
"4277",0.222331464
"4278",0.144334642
"4279",0.238439703
"4280",0.10325053
"4281",0.853057408
"4282",0.240966218
"4283",1.521473414
"4284",0.154346756
"4285",0.45425785
"4286",0.287122026
"4287",0.929954232
"4288",0.08527043
"4289",0.295799521
"4290",0.940413854
"4291",0.57347626
"4292",0.177543205
"4293",0.209829099
"4294",0.111658301
"4295",0.353230722
"4296",0.301648659
"4297",0.79096018
"4298",0.025851304
"4299",0.108268389
"4300",0.422522063
"4301",0.437397866
"4302",0.171338285
"4303",1.212920993
"4304",0.37829419
"4305",0.47079179
"4306",0.087951325
"4307",0.746445788
"4308",0.157024647
"4309",0.115301168
"4310",1.015241568
"4311",0.130191434
"4312",2.153712596
"4313",0.465917155
"4314",0.137221347
"4315",1.088208991
"4316",0.770395527
"4317",0.223912527
"4318",0.502892889
"4319",0.123880629
"4320",0.664529132
"4321",0.906451542
"4322",0.351406237
"4323",0.304494054
"4324",0.249869659
"4325",0.472900086
"4326",0.323571289
"4327",0.601970636
"4328",0.095176622
"4329",0.803570418
"4330",0.726451295
"4331",0.370351741
"4332",1.399490867
"4333",0.160709203
"4334",1.002636817
"4335",1.095167108
"4336",0.496072461
"4337",1.115810391
"4338",0.943724207
"4339",0.801389054
"4340",0.203185602
"4341",0.262214966
"4342",0.291145375
"4343",0.428485352
"4344",0.18472732
"4345",0.428030285
"4346",0.205453965
"4347",1.172034832
"4348",0.490265476
"4349",0.169342745
"4350",0.314481341
"4351",1.332960123
"4352",0.329888274
"4353",0.394168205
"4354",0.596027879
"4355",0.26945962
"4356",0.421348823
"4357",0.448300815
"4358",0.204114909
"4359",0.360968891
"4360",0.456129604
"4361",0.099951749
"4362",1.356187505
"4363",0.661563741
"4364",2.402347886
"4365",0.203240978
"4366",0.481407068
"4367",0.192948423
"4368",0.547787312
"4369",0.106128853
"4370",0.209905015
"4371",0.713375062
"4372",1.098498949
"4373",0.373491514
"4374",0.544154119
"4375",0.407765903
"4376",0.06605694
"4377",0.12421823
"4378",0.060753202
"4379",0.630785183
"4380",0.617893956
"4381",0.527678405
"4382",0.332491137
"4383",1.53459505
"4384",0.671577486
"4385",0.679100681
"4386",0.11973202
"4387",0.156452746
"4388",0.116866429
"4389",0.135455349
"4390",0.355183021
"4391",0.096799145
"4392",0.537680091
"4393",0.212293498
"4394",0.536814717
"4395",0.275169216
"4396",0.564447771
"4397",0.172444912
"4398",0.546295672
"4399",0.084311037
"4400",1.112074807
"4401",1.708574779
"4402",1.103922844
"4403",0.350825785
"4404",1.281561661
"4405",0.296907611
"4406",0.38146636
"4407",0.831037053
"4408",0.772033085
"4409",0.599631795
"4410",0.950474945
"4411",0.13119066
"4412",0.926148828
"4413",0.256300339
"4414",0.844729727
"4415",0.27138315
"4416",0.264258991
"4417",0.14136542
"4418",1.148546939
"4419",1.058642325
"4420",0.318006626
"4421",0.560591866
"4422",0.147245955
"4423",0.261431773
"4424",0.412253879
"4425",0.323692932
"4426",0.181460789
"4427",0.301952797
"4428",0.425456816
"4429",0.213880042
"4430",1.115356193
"4431",0.312721519
"4432",1.12721049
"4433",0.303522595
"4434",0.848032748
"4435",0.250109593
"4436",0.28171003
"4437",0.526152381
"4438",0.31144492
"4439",1.516005844
"4440",0.623940732
"4441",0.587758181
"4442",0.683200267
"4443",0.557218019
"4444",0.099825555
"4445",0.169697342
"4446",1.282757279
"4447",0.194360766
"4448",1.558837341
"4449",0.519072093
"4450",0.461547188
"4451",0.395265842
"4452",0.552386703
"4453",0.052441511
"4454",0.486111738
"4455",0.083122492
"4456",0.317986123
"4457",0.251317695
"4458",1.841592688
"4459",0.787089006
"4460",0.558683464
"4461",0.1166828
"4462",0.201213626
"4463",0.278922275
"4464",0.598958092
"4465",0.223692297
"4466",0.189725709
"4467",0.125014867
"4468",0.36989268
"4469",0.442558303
"4470",0.383952707
"4471",0.156288692
"4472",0.308901275
"4473",0.8131188
"4474",0.142312053
"4475",0.348009097
"4476",0.433887601
"4477",0.911272964
"4478",0.552308595
"4479",0.992276225
"4480",0.331318631
"4481",0.158869654
"4482",0.222526366
"4483",0.095686149
"4484",0.18044039
"4485",0.296057066
"4486",0.300542352
"4487",0.105773152
"4488",0.417289762
"4489",0.233326757
"4490",0.148263986
"4491",0.842804064
"4492",0.381834207
"4493",0.264534409
"4494",0.231558185
"4495",0.826081375
"4496",0.072046323
"4497",0.976476119
"4498",0.933834212
"4499",1.641952209
"4500",0.821279665
"4501",0.662856357
"4502",0.080515303
"4503",0.583019453
"4504",0.148756883
"4505",1.168406884
"4506",1.060822205
"4507",0.053898512
"4508",0.642409618
"4509",1.030429004
"4510",0.434889943
"4511",0.324701528
"4512",0.379511492
"4513",0.301593576
"4514",0.146148214
"4515",0.661597703
"4516",0.959547635
"4517",1.309962781
"4518",0.117578675
"4519",0.405378967
"4520",0.519375601
"4521",0.16876959
"4522",0.326203308
"4523",0.197676354
"4524",0.683592039
"4525",0.0637771
"4526",0.344883579
"4527",0.122424477
"4528",0.175939048
"4529",0.391844215
"4530",0.263317596
"4531",0.404960675
"4532",0.519688016
"4533",0.394000772
"4534",0.384507859
"4535",0.810414242
"4536",0.186973557
"4537",0.358008621
"4538",0.253578062
"4539",0.095297529
"4540",0.075565617
"4541",0.438133468
"4542",0.181754642
"4543",0.523264882
"4544",1.094974018
"4545",0.12441929
"4546",0.290728404
"4547",0.518857021
"4548",0.343729333
"4549",0.164812614
"4550",0.133577331
"4551",0.022741124
"4552",0.535057305
"4553",1.027907058
"4554",1.277560446
"4555",0.603278647
"4556",0.548330879
"4557",0.273602044
"4558",0.272564292
"4559",0.631114318
"4560",0.128948226
"4561",0.227281992
"4562",0.484717329
"4563",0.321115938
"4564",0.631587253
"4565",0.278377164
"4566",0.132600362
"4567",0.267063235
"4568",0.260529617
"4569",0.878717649
"4570",0.307587758
"4571",1.194433447
"4572",1.254549351
"4573",0.281424809
"4574",1.511739724
"4575",0.21874318
"4576",1.238994197
"4577",0.688752148
"4578",0.877959512
"4579",0.210251289
"4580",0.376020855
"4581",0.930699453
"4582",1.261550357
"4583",0.332328946
"4584",0.807750527
"4585",0.158935979
"4586",0.470135431
"4587",0.173340881
"4588",0.520057336
"4589",0.369545981
"4590",0.462927146
"4591",0.165546839
"4592",0.564121325
"4593",1.023688437
"4594",2.546887755
"4595",0.608038349
"4596",0.117325164
"4597",0.544421402
"4598",0.550798408
"4599",0.494644314
"4600",1.063247196
"4601",0.151822093
"4602",0.4038027
"4603",0.095437049
"4604",0.163769652
"4605",0.626284311
"4606",0.052919401
"4607",0.111337628
"4608",0.033850698
"4609",0.373095874
"4610",0.22084969
"4611",0.078650683
"4612",0.113025369
"4613",1.465876174
"4614",0.213810484
"4615",1.108759124
"4616",0.454889306
"4617",0.957734491
"4618",0.344835374
"4619",0.214705345
"4620",0.032883484
"4621",0.629332662
"4622",1.009882342
"4623",0.212649901
"4624",0.923760442
"4625",0.326621573
"4626",0.337687269
"4627",0.259170328
"4628",0.805046447
"4629",0.470014788
"4630",1.03552237
"4631",0.149442038
"4632",0.902117722
"4633",0.106688807
"4634",0.441107601
"4635",0.22055574
"4636",0.609868608
"4637",2.712599903
"4638",0.862072433
"4639",0.026686134
"4640",0.911447659
"4641",0.121589472
"4642",0.090823034
"4643",0.279032339
"4644",0.822324935
"4645",0.882953851
"4646",0.078159979
"4647",0.459549159
"4648",0.260870495
"4649",0.320291062
"4650",0.407670636
"4651",0.207461788
"4652",0.175822775
"4653",0.427078924
"4654",0.286791375
"4655",0.270334552
"4656",0.267212954
"4657",0.536766884
"4658",0.220421155
"4659",0.48172613
"4660",0.33520611
"4661",0.629789667
"4662",1.043277222
"4663",0.224239699
"4664",0.800905459
"4665",0.268581485
"4666",0.206756821
"4667",0.105616939
"4668",0.465995086
"4669",0.40644216
"4670",0.911804465
"4671",0.398660749
"4672",0.392462712
"4673",0.60103066
"4674",0.66382062
"4675",0.250716469
"4676",0.645839923
"4677",0.939272706
"4678",0.123323081
"4679",0.462834269
"4680",0.604404951
"4681",0.447728312
"4682",0.434397115
"4683",0.157508201
"4684",0.067765997
"4685",0.311492676
"4686",0.644215094
"4687",0.150297393
"4688",0.618889751
"4689",0.684390643
"4690",0.823777239
"4691",0.229185817
"4692",0.150480347
"4693",0.571126379
"4694",0.354096531
"4695",1.410417647
"4696",0.326617951
"4697",1.148023877
"4698",0.484803729
"4699",1.013271204
"4700",0.095276243
"4701",1.03333969
"4702",0.467081975
"4703",0.318510067
"4704",0.316918284
"4705",0.097241267
"4706",0.050622644
"4707",0.508663059
"4708",0.604088067
"4709",0.491907908
"4710",0.318794328
"4711",0.149229087
"4712",0.2383058
"4713",0.482500955
"4714",0.617183658
"4715",0.22044981
"4716",0.806815463
"4717",1.374961172
"4718",0.863086766
"4719",0.538084909
"4720",0.379358207
"4721",0.191213031
"4722",0.122190654
"4723",0.668150314
"4724",0.33839531
"4725",0.094723866
"4726",0.132199372
"4727",0.972124757
"4728",0.208903747
"4729",0.25432533
"4730",0.299824311
"4731",0.806809665
"4732",0.42769985
"4733",0.325574287
"4734",0.445718654
"4735",0.509431167
"4736",0.290485563
"4737",0.648603659
"4738",1.590458482
"4739",0.348904883
"4740",1.266300437
"4741",0.411352545
"4742",0.541971765
"4743",0.138939752
"4744",0.330021803
"4745",0.658951917
"4746",0.574872545
"4747",0.140343076
"4748",0.58395497
"4749",0.223563087
"4750",0.352144772
"4751",0.255488636
"4752",0.748847898
"4753",0.170946918
"4754",0.914967202
"4755",0.367638143
"4756",0.14018447
"4757",0.215090291
"4758",0.060522255
"4759",0.564158641
"4760",0.634911364
"4761",0.239423753
"4762",2.233111071
"4763",0.200678162
"4764",0.17130894
"4765",0.57520605
"4766",0.631508843
"4767",0.145896425
"4768",0.250798943
"4769",1.455515189
"4770",0.124612822
"4771",0.271155866
"4772",0.01490488
"4773",0.932175757
"4774",0.258391154
"4775",0.91839559
"4776",0.07982967
"4777",0.269134308
"4778",0.710828003
"4779",0.160913898
"4780",0.26015159
"4781",0.152817344
"4782",0.15238473
"4783",0.783172426
"4784",0.68227826
"4785",0.419988079
"4786",1.112161946
"4787",0.232588962
"4788",0.852113795
"4789",0.118985877
"4790",0.123077761
"4791",0.358127358
"4792",0.262395271
"4793",0.951714594
"4794",0.564477608
"4795",0.974357224
"4796",0.61773141
"4797",0.162725368
"4798",0.368245837
"4799",0.479926484
"4800",1.081472509
"4801",0.349765424
"4802",0.216415392
"4803",0.263933406
"4804",0.212178803
"4805",0.69720937
"4806",0.251529307
"4807",0.454299199
"4808",0.072052525
"4809",0.484882
"4810",0.28613171
"4811",0.23100327
"4812",0.240999828
"4813",0.16092646
"4814",0.079155282
"4815",2.446456538
"4816",0.304628676
"4817",0.086643253
"4818",0.341758334
"4819",0.042135439
"4820",0.076274856
"4821",0.068695741
"4822",0.270807918
"4823",0.619140513
"4824",0.089908711
"4825",0.251569886
"4826",0.224559289
"4827",0.790191684
"4828",0.183960149
"4829",0.163971003
"4830",0.340132822
"4831",0.092505145
"4832",0.133155372
"4833",1.428411201
"4834",0.326689852
"4835",0.075559043
"4836",0.31087394
"4837",0.052646928
"4838",1.513571982
"4839",0.265180579
"4840",0.975741017
"4841",1.943262286
"4842",0.576957709
"4843",0.323330632
"4844",0.802838253
"4845",0.56312188
