EL_Inf,b,start.Time,Current.Time,Diff.Time,cores
0.189367354,497,32:24.1,35:09.0,2.749141534,64
0.296548536,498,32:31.9,35:39.1,3.11940436,64
0.537428677,499,32:33.5,35:06.6,2.551969953,64
0.277425616,500,32:38.3,35:28.5,2.836519798,64
0.269012705,501,32:40.2,35:26.6,2.773831189,64
0.218344631,502,32:40.8,35:44.8,3.066794121,64
0.426911449,503,32:41.1,35:42.6,3.024615053,64
0.304586833,504,32:49.5,35:25.2,2.595405185,64
0.045870134,505,32:51.0,35:31.2,2.669238865,64
0.069522554,506,33:00.9,35:42.3,2.690790276,64
0.316843273,507,33:01.5,35:36.3,2.579031062,64
0.351408371,508,33:03.7,36:14.0,3.170961507,64
1.055245666,509,33:05.0,35:59.3,2.904076509,64
0.114372456,510,33:06.1,35:50.3,2.735956422,64
0.563424099,511,33:08.2,36:03.8,2.925784687,64
0.165868263,512,33:11.5,35:57.0,2.756953434,64
0.152519693,513,33:17.2,35:54.0,2.613319445,64
0.362808581,514,33:18.4,36:17.1,2.979526571,64
0.201280411,515,33:18.6,36:19.6,3.016594819,64
0.730444628,516,33:22.1,36:09.9,2.79610885,64
0.098061392,517,33:23.2,36:33.1,3.165092989,64
0.34912467,518,33:23.4,36:00.1,2.611268346,64
0.184431395,519,33:23.9,35:57.3,2.556119939,64
0.108644924,520,33:24.9,36:34.4,3.158261963,64
0.199576816,521,33:34.9,36:16.8,2.698412522,64
0.601054682,522,33:35.1,36:14.3,2.654400023,64
0.542657614,523,33:36.9,36:19.2,2.704862082,64
0.052769176,524,33:39.6,36:32.5,2.883096842,64
0.288928906,525,33:39.8,36:18.6,2.646978998,64
0.398035814,526,33:42.1,36:34.5,2.873853159,64
0.348638055,527,33:42.8,36:20.8,2.633322585,64
0.833469817,528,33:46.7,36:41.1,2.906373211,64
0.129196036,529,33:47.0,36:30.4,2.723413285,64
0.541537083,530,33:49.5,36:39.3,2.830102038,64
0.234151949,531,33:55.3,36:34.3,2.649421954,64
1.475956212,532,34:00.3,36:55.1,2.913239034,64
0.254529706,533,34:04.2,36:50.8,2.777278197,64
0.513144651,534,34:08.8,37:10.5,3.02751379,64
0.913910852,535,34:12.4,37:02.9,2.841462994,64
0.390544296,536,34:14.3,37:12.5,2.969423048,64
0.449813339,537,34:15.6,37:03.3,2.795152585,64
0.729466908,538,34:20.5,37:08.3,2.798039234,64
0.683896509,539,34:23.8,37:09.8,2.766532191,64
1.035943928,540,34:31.0,37:05.1,2.567888721,64
1.542231393,541,34:33.0,37:17.0,2.733117533,64
0.074632508,542,34:35.2,37:30.2,2.916651833,64
0.565632591,543,34:37.6,37:26.2,2.809440311,64
1.401280634,544,34:39.9,37:26.8,2.78140432,64
0.158643532,545,34:40.8,37:43.4,3.042805421,64
0.201092942,546,34:41.7,37:38.9,2.954402777,64
0.601502828,547,34:41.9,37:35.5,2.893130191,64
1.01516199,548,34:42.6,37:26.8,2.736202045,64
0.550519291,549,34:43.2,37:34.0,2.845937399,64
0.315146066,550,34:51.8,37:43.9,2.868326604,64
0.388052847,551,34:54.3,37:43.8,2.823619111,64
0.191664783,552,34:57.7,37:57.7,3.000875286,64
0.316000864,553,35:02.7,38:02.1,2.98926578,64
0.531178191,554,35:06.6,37:38.8,2.53669767,64
0.169616282,555,35:08.1,38:06.9,2.980447443,64
0.942820193,556,35:09.0,38:11.6,3.043098493,64
0.146925222,557,35:13.8,38:00.8,2.783382257,64
0.408185284,558,35:20.4,38:29.7,3.154895969,64
0.1810195,559,35:21.3,38:17.8,2.940577797,64
0.738511915,560,35:25.3,38:18.1,2.880807237,64
0.475368622,561,35:25.4,38:13.1,2.794884475,64
0.192460969,562,35:26.6,38:03.0,2.606343977,64
0.48189251,563,35:28.6,38:21.0,2.87420975,64
0.269230493,564,35:31.2,38:10.7,2.657993257,64
0.081326783,565,35:34.5,38:24.6,2.834096964,64
0.184625135,566,35:36.3,38:10.7,2.57418354,64
1.247140091,567,35:39.1,38:37.3,2.969293825,64
0.313948343,568,35:42.4,38:18.7,2.604884926,64
0.124525651,569,35:42.6,38:49.3,3.111132371,64
0.642004966,570,35:44.9,38:33.6,2.812639983,64
1.561395151,571,35:50.3,38:37.2,2.781203679,64
0.139390923,572,35:54.0,38:31.9,2.631866014,64
0.783298809,573,35:57.0,38:38.6,2.693614117,64
1.119522172,574,35:57.3,38:29.4,2.535679336,64
0.332130035,575,35:59.3,38:58.1,2.979681142,64
0.694829653,576,36:00.1,39:01.3,3.020447977,64
0.15444112,577,36:03.8,38:41.1,2.622348102,64
0.704747831,578,36:09.9,38:44.7,2.580061543,64
0.224931857,579,36:14.0,39:13.7,2.995156701,64
0.278902583,580,36:14.3,38:48.5,2.568503543,64
0.276515031,581,36:16.8,38:51.5,2.577986014,64
0.308165167,582,36:17.2,39:13.3,2.935880411,64
0.090716383,583,36:18.7,38:53.9,2.588017682,64
0.787648833,584,36:19.2,39:07.1,2.798033194,64
0.257981684,585,36:19.6,39:17.2,2.960521734,64
0.19364451,586,36:20.8,39:00.4,2.659301722,64
0.343281784,587,36:30.5,39:16.8,2.772040967,64
0.485857582,588,36:32.6,39:24.0,2.858087083,64
0.06949161,589,36:33.1,39:28.2,2.918762978,64
1.512816908,590,36:34.3,39:17.5,2.720206245,64
1.176872762,591,36:34.4,39:13.0,2.644496302,64
0.33586783,592,36:34.6,39:18.2,2.726391498,64
2.002103175,593,36:39.3,39:16.1,2.612804917,64
0.315708507,594,36:41.1,39:27.5,2.773113497,64
0.175424905,595,36:50.9,39:34.4,2.725338316,64
0.126290774,596,36:55.2,39:43.9,2.812872823,64
0.624874513,597,37:02.9,39:48.7,2.763400245,64
0.148636546,598,37:03.3,39:46.5,2.719301625,64
0.850018836,599,37:05.1,39:39.1,2.566182164,64
0.130834851,600,37:08.4,39:41.8,2.55749164,64
0.175811945,601,37:09.8,39:46.1,2.604725917,64
0.177762176,602,37:10.5,39:59.8,2.822081304,64
0.169175203,603,37:12.5,39:59.4,2.780485713,64
0.178868185,604,37:17.0,40:06.9,2.831754835,64
0.542989507,605,37:26.2,40:08.7,2.707885083,64
0.740884059,606,37:26.8,40:12.6,2.762936211,64
1.10245181,607,37:26.8,40:12.6,2.762187433,64
0.131725867,608,37:30.2,40:30.5,3.005213288,64
0.050461701,609,37:34.0,40:19.4,2.756977856,64
0.106226522,610,37:35.5,40:28.6,2.885687697,64
1.402616549,611,37:38.8,40:18.4,2.659699837,64
0.160829406,612,37:39.0,40:29.6,2.844152729,64
0.985844648,613,37:43.4,40:40.7,2.955024338,64
0.995995123,614,37:43.8,40:41.1,2.954717958,64
0.193452685,615,37:44.0,40:38.3,2.904936866,64
0.180341379,616,37:57.7,40:53.1,2.923695743,64
0.276993962,617,38:00.9,40:49.9,2.817368873,64
0.039771208,618,38:02.1,40:49.8,2.794868882,64
0.251262599,619,38:03.0,40:42.7,2.661845156,64
0.278606789,620,38:06.9,40:56.9,2.831940949,64
0.670431498,621,38:10.7,40:49.1,2.639299663,64
0.962333484,622,38:10.8,40:49.7,2.648319558,64
0.415941695,623,38:11.6,41:18.2,3.109664424,64
1.020693341,624,38:13.1,40:58.6,2.758032076,64
0.12901003,625,38:17.8,41:12.5,2.911171619,64
0.393946434,626,38:18.1,41:18.2,3.001164114,64
0.453731259,627,38:18.7,40:54.3,2.594435529,64
0.063946087,628,38:21.0,41:14.3,2.887313696,64
0.181648385,629,38:24.6,41:17.3,2.878641136,64
2.321614424,630,38:29.4,41:01.5,2.534347034,64
0.582219908,631,38:29.7,41:30.9,3.019817722,64
0.342636011,632,38:31.9,41:10.1,2.637013972,64
0.328808251,633,38:33.6,41:18.2,2.742397583,64
0.219536551,634,38:37.2,41:14.7,2.624958217,64
0.191318893,635,38:37.3,41:39.4,3.034849008,64
0.715572029,636,38:38.6,41:35.9,2.95544308,64
0.401531984,637,38:41.2,41:20.2,2.650465882,64
0.516332731,638,38:44.7,41:17.2,2.540125867,64
0.321962354,639,38:48.5,41:22.5,2.567438575,64
0.617268584,640,38:49.3,41:52.9,3.05961653,64
0.414880297,641,38:51.5,41:27.4,2.598434202,64
0.529944271,642,38:54.0,41:28.5,2.576056031,64
0.489851874,643,38:58.1,41:44.2,2.767241979,64
0.337109764,644,39:00.4,41:45.3,2.74822034,64
0.272834403,645,39:01.3,42:02.7,3.0231861,64
0.036564479,646,39:07.1,41:54.6,2.790604115,64
0.129551672,647,39:13.1,41:55.0,2.698410988,64
1.070503366,648,39:13.3,41:58.9,2.759671211,64
0.293381728,649,39:13.7,42:24.0,3.170638851,64
1.624637212,650,39:16.1,41:57.8,2.694656046,64
0.347807848,651,39:16.8,42:07.8,2.850772774,64
0.239931984,652,39:17.2,42:10.3,2.884253848,64
0.785623585,653,39:17.6,41:55.3,2.629574537,64
0.092856066,654,39:18.2,42:06.9,2.812592026,64
0.196015072,655,39:24.1,42:14.9,2.848027754,64
0.585818417,656,39:27.5,42:06.4,2.647364954,64
0.649139014,657,39:28.3,42:26.7,2.973522755,64
1.1633832,658,39:34.4,42:25.4,2.849860112,64
0.245446703,659,39:39.1,42:11.3,2.536357784,64
0.812173682,660,39:41.8,42:23.2,2.68892043,64
0.076310268,661,39:43.9,42:30.4,2.774080439,64
1.067495263,662,39:46.1,42:31.7,2.759563386,64
0.18783547,663,39:46.5,42:41.5,2.916549679,64
0.367446265,664,39:48.7,42:25.9,2.618751951,64
0.663234492,665,39:59.4,43:00.5,3.01922913,64
1.091108084,666,39:59.9,42:54.4,2.909150441,64
1.107034148,667,40:07.0,42:58.2,2.853902396,64
0.68134619,668,40:08.7,42:48.7,2.66564703,64
1.093065136,669,40:12.6,43:02.5,2.831480471,64
0.337888997,670,40:12.6,42:59.4,2.779770831,64
0.463412478,671,40:18.4,43:11.7,2.88792237,64
0.68713495,672,40:19.4,43:03.2,2.728692993,64
0.723791724,673,40:28.7,43:18.8,2.835142978,64
0.123758255,674,40:29.6,43:18.3,2.811465998,64
0.36255586,675,40:30.5,43:25.7,2.918930777,64
0.140225317,676,40:38.3,43:31.5,2.886903282,64
0.114516919,677,40:40.7,43:38.3,2.958831898,64
0.437411515,678,40:41.1,43:35.5,2.906261484,64
0.241935577,679,40:42.8,43:17.9,2.586260323,64
0.279405082,680,40:49.1,43:29.4,2.672255452,64
1.66814191,681,40:49.7,43:22.2,2.542641453,64
0.325120195,682,40:49.8,43:41.6,2.863538921,64
1.675173628,683,40:49.9,43:53.9,3.066136328,64
0.14926038,684,40:53.2,43:48.5,2.922406244,64
0.347952906,685,40:54.4,43:32.3,2.632553204,64
0.963346639,686,40:56.9,43:58.0,3.019414902,64
0.182095127,687,40:58.6,43:51.8,2.885962546,64
0.238539151,688,41:01.5,43:44.0,2.707997588,64
0.229999062,689,41:10.2,43:51.7,2.692785112,64
0.22378651,690,41:12.5,44:02.4,2.832719239,64
2.229627424,691,41:14.3,44:07.0,2.878276797,64
0.841025152,692,41:14.7,43:54.9,2.66973383,64
0.245685222,693,41:17.2,43:52.9,2.596012958,64
0.678095881,694,41:17.4,44:11.6,2.904232649,64
0.100069285,695,41:18.2,44:04.2,2.766178489,64
0.322782195,696,41:18.2,44:01.7,2.723992797,64
0.481443431,697,41:18.2,44:29.9,3.194338755,64
0.188539728,698,41:20.2,43:56.9,2.610723909,64
1.90137155,699,41:22.5,44:13.5,2.848921895,64
0.317702562,700,41:27.5,44:00.9,2.556702328,64
0.351061733,701,41:28.5,44:08.1,2.658718137,64
0.037201865,702,41:30.9,44:33.9,3.049308848,64
0.200169403,703,41:36.0,44:32.1,2.935543664,64
0.484732588,704,41:39.4,44:40.2,3.013624887,64
0.86321241,705,41:44.2,44:32.5,2.805155341,64
0.784984587,706,41:45.3,44:32.3,2.784196087,64
0.15619035,707,41:52.9,44:54.9,3.033393017,64
0.304193444,708,41:54.6,44:39.1,2.741192023,64
0.682067946,709,41:55.0,44:28.5,2.558821952,64
0.130034,710,41:55.3,44:30.6,2.586803393,64
0.254824542,711,41:57.8,44:35.7,2.632045627,64
0.394460088,712,41:58.9,44:45.9,2.782093835,64
0.521514826,713,42:02.7,44:41.2,2.64137131,64
0.083147009,714,42:06.4,45:09.3,3.047403769,64
0.406919221,715,42:06.9,44:46.3,2.655659664,64
1.423359658,716,42:07.9,44:50.5,2.710910102,64
0.385990584,717,42:10.3,45:01.5,2.852425317,64
0.365282867,718,42:11.3,44:51.2,2.664279258,64
0.291486955,719,42:15.0,45:09.0,2.900401453,64
0.247450605,720,42:23.2,44:58.6,2.589347184,64
0.067780223,721,42:24.0,45:32.2,3.136310168,64
0.992629656,722,42:25.4,45:16.6,2.852553948,64
0.444960464,723,42:25.9,45:09.2,2.72282478,64
0.435037459,724,42:26.7,45:26.0,2.988565365,64
1.163912165,725,42:30.4,45:17.6,2.785908171,64
0.432256398,726,42:31.7,45:20.0,2.805575713,64
1.426580133,727,42:41.5,45:30.8,2.820608576,64
0.581413158,728,42:48.7,45:36.4,2.794581886,64
0.927825643,729,42:54.4,46:06.6,3.203469503,64
1.360793483,730,42:58.2,45:48.1,2.831732408,64
0.101346418,731,42:59.4,45:55.8,2.940661776,64
0.173679996,732,43:00.5,45:52.1,2.858545605,64
1.048295265,733,43:02.5,45:47.1,2.744030583,64
0.1472023,734,43:03.2,45:48.8,2.761039905,64
1.480311931,735,43:11.7,46:08.3,2.942367196,64
0.460008883,736,43:18.0,46:07.5,2.825643917,64
0.292382818,737,43:18.3,46:02.3,2.732386919,64
0.384753617,738,43:18.8,46:09.7,2.849334812,64
0.243509202,739,43:22.3,45:54.9,2.544135372,64
0.316143677,740,43:25.7,46:15.8,2.834685175,64
2.156637252,741,43:29.4,46:07.5,2.63376559,64
0.753721067,742,43:31.5,46:30.1,2.975977409,64
0.364168481,743,43:32.3,46:08.9,2.609714619,64
0.714809982,744,43:35.5,46:29.0,2.891801941,64
0.185081081,745,43:38.3,46:43.1,3.080054108,64
0.462101981,746,43:41.7,46:33.6,2.866192822,64
1.916621899,747,43:44.0,46:19.4,2.589242244,64
0.33424396,748,43:48.5,46:47.8,2.987319048,64
1.149037712,749,43:51.7,46:32.8,2.684690452,64
0.107146918,750,43:51.8,46:38.2,2.773698119,64
0.669578035,751,43:53.0,46:47.3,2.906103718,64
0.726933112,752,43:53.9,47:03.6,3.161895617,64
0.148579148,753,43:54.9,46:46.7,2.86309404,64
0.10663025,754,43:56.9,46:33.8,2.614597241,64
0.528506746,755,43:58.1,46:57.5,2.991515895,64
0.400368525,756,44:00.9,46:36.4,2.591262694,64
0.527400105,757,44:01.7,46:36.5,2.580801105,64
0.155754725,758,44:02.5,46:53.8,2.854915444,64
0.265893032,759,44:04.2,46:51.0,2.780216491,64
0.832036112,760,44:07.0,46:56.2,2.820306436,64
0.600070431,761,44:08.1,46:48.0,2.664515702,64
0.142771751,762,44:11.6,46:57.7,2.768124708,64
0.819902205,763,44:13.5,46:53.9,2.674026962,64
0.720017802,764,44:28.6,47:01.8,2.553879555,64
0.417117732,765,44:29.9,47:16.0,2.767154729,64
0.849331898,766,44:30.6,47:04.4,2.563766468,64
0.310267952,767,44:32.1,47:25.1,2.883601216,64
0.49948774,768,44:32.4,47:08.7,2.605610251,64
0.219470087,769,44:32.5,47:20.7,2.802498329,64
0.854915418,770,44:33.9,47:36.7,3.046257385,64
0.14042376,771,44:35.7,47:19.8,2.73507334,64
1.524994755,772,44:39.1,47:23.2,2.735665536,64
0.940779833,773,44:40.2,47:44.3,3.067480616,64
0.473231815,774,44:41.2,47:23.1,2.698193089,64
0.29182131,775,44:45.9,47:33.1,2.787608087,64
0.287978719,776,44:46.3,47:22.2,2.598754668,64
0.115288299,777,44:50.5,47:37.8,2.787888618,64
1.147293957,778,44:51.2,47:24.2,2.55005188,64
0.585621252,779,44:54.9,47:51.4,2.941186551,64
0.321715595,780,44:58.6,47:35.8,2.620295417,64
0.158057986,781,45:01.5,47:52.0,2.842086927,64
0.025413861,782,45:09.0,48:00.1,2.851774438,64
0.465286905,783,45:09.3,47:43.9,2.576820103,64
0.293192169,784,45:09.3,48:07.1,2.964248212,64
0.472740383,785,45:16.6,47:58.3,2.694593171,64
0.219329741,786,45:17.6,48:07.0,2.823782424,64
0.172564259,787,45:20.1,47:58.3,2.637487857,64
0.392713338,788,45:26.0,48:22.7,2.944234725,64
0.453283655,789,45:30.8,48:20.6,2.829796775,64
0.32800763,790,45:32.2,48:34.1,3.031700925,64
0.125350388,791,45:36.4,48:22.7,2.771641243,64
0.082660866,792,45:47.1,48:30.1,2.7153729,64
0.842671777,793,45:48.1,48:30.2,2.700938737,64
0.432819182,794,45:48.9,48:22.7,2.563824193,64
0.42892292,795,45:52.1,48:35.8,2.729012223,64
0.51443506,796,45:54.9,48:32.1,2.61941642,64
0.977240503,797,45:55.8,48:49.1,2.88697052,64
0.474079755,798,46:02.3,48:53.4,2.851796913,64
0.266699148,799,46:06.7,49:22.6,3.265020227,64
0.587301617,800,46:07.5,48:45.7,2.636765865,64
0.208725658,801,46:07.5,49:11.9,3.073398721,64
0.301775516,802,46:08.3,49:02.0,2.894990079,64
0.121639955,803,46:08.9,49:05.5,2.9419245,64
0.104718236,804,46:09.8,49:20.7,3.181765052,64
1.152884255,805,46:15.8,49:11.0,2.91966333,64
0.156345771,806,46:19.4,49:05.0,2.760641408,64
0.413828171,807,46:29.0,49:28.5,2.991023954,64
0.362036106,808,46:30.1,49:29.9,2.996817319,64
0.166740638,809,46:32.9,49:28.1,2.920282427,64
0.090433807,810,46:33.6,49:22.9,2.821226629,64
0.115425286,811,46:33.8,49:15.3,2.692254651,64
0.5958644,812,46:36.4,49:15.3,2.648338278,64
0.476656595,813,46:36.6,49:14.0,2.624851485,64
0.281361554,814,46:38.3,49:22.5,2.737193175,64
0.403439948,815,46:43.1,49:42.4,2.987458217,64
0.320521311,816,46:46.7,49:32.1,2.755416441,64
0.153219648,817,46:47.3,49:26.8,2.656836315,64
0.447629092,818,46:47.8,49:47.1,2.988632532,64
0.15765375,819,46:48.0,49:39.0,2.849768209,64
0.097220207,820,46:51.0,49:40.0,2.815708343,64
0.289859082,821,46:53.8,49:45.6,2.863959293,64
1.35856125,822,46:54.0,49:28.7,2.578944302,64
0.550827486,823,46:56.3,49:55.3,2.984007589,64
0.886896798,824,46:57.6,49:44.3,2.779617929,64
1.148830088,825,46:57.7,49:42.6,2.748621325,64
0.1943607,826,47:01.8,49:39.2,2.622620165,64
0.073775949,827,47:03.6,50:13.2,3.158766011,64
0.064027291,828,47:04.4,49:53.8,2.82235204,64
0.1868246,829,47:08.7,49:49.5,2.680041981,64
0.756355221,830,47:16.0,50:10.6,2.909701606,64
0.562873637,831,47:19.9,50:02.3,2.707600033,64
1.264375462,832,47:20.7,50:11.2,2.841163584,64
0.084562946,833,47:22.3,49:57.6,2.589596192,64
0.192370354,834,47:23.2,50:04.0,2.680731861,64
0.79759961,835,47:23.2,50:07.4,2.735339113,64
0.015163103,836,47:24.2,50:00.1,2.597621179,64
0.241397707,837,47:25.2,50:11.2,2.766832439,64
0.072962622,838,47:33.2,50:25.4,2.870440165,64
0.132490267,839,47:35.8,50:09.3,2.558293549,64
0.707353539,840,47:36.7,50:39.1,3.040364826,64
0.416362893,841,47:37.8,50:21.8,2.732332873,64
0.066794694,842,47:43.9,50:19.9,2.600801154,64
0.145032463,843,47:44.3,50:39.4,2.917432376,64
0.345865378,844,47:51.4,50:46.4,2.915171369,64
0.246802385,845,47:52.0,50:36.1,2.734131102,64
0.514606083,846,47:58.3,50:41.7,2.722950828,64
0.508802533,847,47:58.3,50:42.2,2.731373048,64
0.262661147,848,48:00.2,50:55.2,2.917927265,64
0.292407067,849,48:07.0,50:50.6,2.726325194,64
0.807515075,850,48:07.2,50:50.0,2.714056043,64
0.692595837,851,48:20.6,51:10.6,2.833329507,64
0.405432489,852,48:22.7,51:05.1,2.707168464,64
0.167508947,853,48:22.7,51:16.6,2.89897062,64
0.374343273,854,48:22.7,51:03.5,2.67915568,64
0.089847043,855,48:30.1,51:14.6,2.740905646,64
0.315143756,856,48:30.2,51:16.7,2.773911564,64
0.499907943,857,48:32.1,51:10.7,2.642633541,64
0.072380841,858,48:34.1,51:32.0,2.964010851,64
0.6051987,859,48:35.8,51:25.3,2.824038895,64
1.241990358,860,48:45.7,51:40.2,2.908766754,64
0.839986341,861,48:49.1,51:41.8,2.878643556,64
0.889182805,862,48:53.4,51:52.8,2.990123514,64
0.718663429,863,49:02.0,51:48.6,2.776428922,64
0.21500206,864,49:05.1,51:44.1,2.649806829,64
0.455847154,865,49:05.5,51:57.9,2.873750663,64
0.343901229,866,49:11.0,52:13.7,3.044414234,64
0.15214645,867,49:11.9,52:11.1,2.985343492,64
0.845295243,868,49:14.1,52:13.3,2.9877455,64
1.261845581,869,49:15.3,51:48.9,2.559404409,64
0.929548434,870,49:15.3,51:52.5,2.619252125,64
0.392531465,871,49:20.7,52:21.0,3.005302536,64
0.403886942,872,49:22.5,52:06.7,2.736852213,64
0.643166618,873,49:22.6,52:21.1,2.976250716,64
0.13689751,874,49:22.9,52:07.4,2.740336327,64
0.814843659,875,49:26.8,52:18.6,2.863827848,64
0.155839265,876,49:28.1,52:38.8,3.178593552,64
1.267984672,877,49:28.5,52:15.2,2.77874792,64
0.143987917,878,49:28.7,52:13.3,2.742533847,64
0.194412106,879,49:29.9,52:34.6,3.077358011,64
1.105483432,880,49:32.1,52:11.4,2.655131161,64
0.311807109,881,49:39.0,52:22.8,2.73078713,64
0.231693878,882,49:39.2,52:13.0,2.563781734,64
0.625790552,883,49:40.0,52:23.5,2.725213579,64
0.459975528,884,49:42.4,52:47.1,3.077675807,64
0.369891363,885,49:42.7,52:48.8,3.102289832,64
0.490669257,886,49:44.4,52:23.0,2.644715953,64
0.205302215,887,49:45.6,52:50.4,3.079635163,64
0.162972324,888,49:47.1,52:44.0,2.947507532,64
0.974621023,889,49:49.5,52:29.5,2.665645572,64
0.246506089,890,49:53.8,52:35.3,2.691309925,64
0.250945136,891,49:55.3,52:50.4,2.91764487,64
0.522753783,892,49:57.6,52:32.1,2.574886918,64
0.789398912,893,50:00.1,52:33.8,2.561614585,64
0.668261792,894,50:02.3,52:55.8,2.891761152,64
0.144459144,895,50:04.0,52:44.8,2.679989278,64
0.913222446,896,50:07.4,52:53.8,2.773126527,64
0.134782011,897,50:09.3,52:45.5,2.603344297,64
0.225115901,898,50:10.6,53:13.8,3.052994061,64
0.341526164,899,50:11.2,53:06.1,2.916171165,64
0.547456117,900,50:11.2,53:05.4,2.902893821,64
1.058874482,901,50:13.2,53:20.5,3.122389213,64
1.077102557,902,50:20.0,53:08.1,2.8028982,64
0.273697866,903,50:21.8,53:00.3,2.64180282,64
0.391197612,904,50:25.4,53:17.1,2.86135277,64
0.118373028,905,50:36.1,53:24.4,2.805581379,64
0.185503142,906,50:39.2,53:37.8,2.97674791,64
1.660321968,907,50:39.4,53:37.5,2.967952995,64
0.396892227,908,50:41.7,53:28.2,2.775302474,64
0.547305762,909,50:42.2,53:34.0,2.862832713,64
0.371208428,910,50:46.4,53:52.3,3.098834825,64
0.164836697,911,50:50.0,53:32.8,2.713677935,64
0.471103528,912,50:50.6,53:43.9,2.887272759,64
0.155232764,913,50:55.3,53:47.4,2.869371641,64
1.43842961,914,51:03.5,53:48.6,2.751651855,64
0.111620736,915,51:05.1,53:52.3,2.78587023,64
0.436686422,916,51:10.6,54:00.5,2.8313158,64
3.777922604,917,51:10.7,53:46.8,2.602288759,64
0.143954679,918,51:14.6,54:01.8,2.787829121,64
0.137897494,919,51:16.7,54:12.8,2.935315009,64
0.243262061,920,51:16.7,54:09.0,2.871971695,64
0.491054534,921,51:25.3,54:09.0,2.728843133,64
0.327953925,922,51:32.0,54:33.5,3.025896009,64
0.1147928,923,51:40.3,54:19.1,2.647099177,64
0.528008686,924,51:41.8,54:35.1,2.887692571,64
0.106321108,925,51:44.1,54:28.8,2.745285678,64
0.048387476,926,51:48.6,54:33.4,2.745404371,64
0.562900036,927,51:48.9,54:22.4,2.558878434,64
0.490917665,928,51:52.5,54:30.1,2.626284222,64
0.537548091,929,51:52.8,54:29.0,2.602253687,64
0.358998997,930,51:57.9,54:48.3,2.839618103,64
0.132118466,931,52:06.8,54:50.5,2.728956866,64
0.209465708,932,52:07.4,54:46.7,2.655994674,64
0.986685571,933,52:11.1,54:44.3,2.553009621,64
0.881347551,934,52:11.4,54:48.9,2.624594227,64
0.92676075,935,52:13.0,54:47.3,2.57097108,64
0.241972105,936,52:13.3,54:46.9,2.560107489,64
0.385922548,937,52:13.4,54:56.7,2.723305662,64
0.358316129,938,52:13.7,55:01.5,2.797434179,64
2.208667379,939,52:15.2,55:03.8,2.809744374,64
0.396720174,940,52:18.6,55:13.5,2.913698121,64
0.500661945,941,52:21.0,55:29.1,3.135079559,64
0.546871839,942,52:21.2,55:20.2,2.984070639,64
0.276344976,943,52:22.8,54:58.0,2.586460769,64
0.695578545,944,52:23.1,54:59.3,2.604338658,64
